Chrom.1,,Chrom.1,,Chrom.1,,
UV,,Conductivity,,Gradient Concentration,,
ml,mAU,ml,mS/cm,ml,%B,
38.042,526.1985,38.042,36.42,38.042,0.9871493,
38.045,526.17,38.045,36.42,38.045,1.007272,
38.048,525.8292,38.048,36.42,38.048,1.02748,
38.052,525.2654,38.052,36.42,38.052,1.055729,
38.055,525.0073,38.055,36.42,38.055,1.077272,
38.058,524.98,38.058,36.42,38.058,1.097503,
38.062,524.6361,38.062,36.42,38.062,1.117194,
38.065,523.8873,38.065,36.42,38.065,1.145977,
38.068,523.78,38.068,36.42,38.068,1.167526,
38.072,523.78,38.072,36.42,38.072,1.187197,
38.075,523.2431,38.075,36.42,38.075,1.207318,
38.078,522.6254,38.078,36.42,38.078,1.227526,
38.082,522.55,38.082,36.42,38.082,1.255825,
38.085,522.55,38.085,36.42,38.085,1.277341,
38.088,522.0323,38.088,36.42,38.088,1.297549,
38.092,521.4428,38.092,36.42,38.092,1.317239,
38.095,521.36,38.095,36.42,38.095,1.346046,
38.098,521.36,38.098,36.42,38.098,1.367552,
38.102,520.6791,38.102,36.42,38.102,1.387239,
38.105,520.214,38.105,36.42,38.105,1.407364,
38.108,520.16,38.108,36.42,38.108,1.427572,
38.112,520.16,38.112,36.42,38.112,1.455892,
38.115,519.4462,38.115,36.42,38.115,1.47741,
38.118,518.9788,38.118,36.42,38.118,1.497619,
38.122,518.93,38.122,36.42,38.122,1.517287,
38.125,518.7472,38.125,36.42,38.125,1.546116,
38.128,517.98,38.128,36.42,38.128,1.567618,
38.132,517.7069,38.132,36.42,38.132,1.587306,
38.135,517.68,38.135,36.42,38.135,1.607434,
38.138,517.3184,38.138,36.42,38.138,1.627642,
38.142,516.7421,38.142,36.42,38.142,1.655964,
38.145,516.4857,38.145,36.42,38.145,1.677433,
38.148,516.46,38.148,36.42,38.148,1.697642,
38.152,516.1047,38.152,36.42,38.152,1.717329,
38.155,515.3342,38.155,36.42,38.155,1.746185,
38.158,515.23,38.158,36.42,38.158,1.767149,
38.162,515.23,38.162,36.42,38.162,1.787272,
38.165,514.6887,38.165,36.42,38.165,1.807459,
38.168,514.0698,38.168,36.42,38.168,1.827149,
38.172,513.98,38.172,36.42,38.172,1.855908,
38.175,513.98,38.175,36.42,38.175,1.877503,
38.178,513.4384,38.178,36.42,38.178,1.897194,
38.182,512.8131,38.182,36.42,38.182,1.917318,
38.185,512.73,38.185,36.42,38.185,1.946289,
38.188,512.73,38.188,36.42,38.188,1.967197,
38.192,512.0113,38.192,36.42,38.192,1.987318,
38.195,511.5407,38.195,36.42,38.195,2.007526,
38.198,511.49,38.198,36.42,38.198,2.027217,
38.202,511.49,38.202,36.42,38.202,2.056011,
38.205,510.7617,38.205,36.42,38.205,2.077549,
38.208,510.307,38.208,36.42,38.208,2.09722,
38.212,510.25,38.212,36.42,38.212,2.117341,
38.215,510.0657,38.215,36.42,38.215,2.146324,
38.218,509.2987,38.218,36.42,38.218,2.167239,
38.222,508.9977,38.222,36.42,38.222,2.187364,
38.225,508.97,38.225,36.42,38.225,2.207572,
38.228,508.5989,38.228,36.42,38.228,2.227262,
38.232,507.9922,38.232,36.42,38.232,2.256085,
38.235,507.7253,38.235,36.42,38.235,2.277595,
38.238,507.7,38.238,36.42,38.238,2.297284,
38.242,507.3431,38.242,36.42,38.242,2.31741,
38.245,506.55,38.245,36.42,38.245,2.346428,
38.248,506.45,38.248,36.42,38.248,2.367306,
38.252,506.45,38.252,36.42,38.252,2.387434,
38.255,505.8949,38.255,36.42,38.255,2.407621,
38.258,505.2662,38.258,36.42,38.258,2.427306,
38.262,505.18,38.262,36.42,38.262,2.45615,
38.265,505.18,38.265,36.42,38.265,2.477642,
38.268,504.6255,38.268,36.42,38.268,2.497329,
38.272,503.9727,38.272,36.42,38.272,2.517457,
38.275,503.89,38.275,36.42,38.275,2.546497,
38.278,503.89,38.278,36.42,38.278,2.567332,
38.282,503.1306,38.282,36.42,38.282,2.587456,
38.285,502.649,38.285,36.42,38.285,2.607665,
38.288,502.6,38.288,36.42,38.288,2.627351,
38.292,502.4162,38.292,36.42,38.292,2.656255,
38.295,501.8321,38.295,36.42,38.295,2.677711,
38.298,501.3864,38.298,36.42,38.298,2.697377,
38.302,501.33,38.302,36.42,38.302,2.717503,
38.305,500.9404,38.305,36.42,38.305,2.746567,
38.308,500.3246,38.308,36.42,38.308,2.767396,
38.312,500.0472,38.312,36.42,38.312,2.787526,
38.315,500.02,38.315,36.42,38.315,2.807734,
38.318,499.6368,38.318,36.42,38.318,2.827419,
38.322,498.8,38.322,36.42,38.322,2.856293,
38.325,498.69,38.325,36.42,38.325,2.877217,
38.328,498.69,38.328,36.42,38.328,2.897341,
38.332,498.1109,38.332,36.42,38.332,2.917549,
38.335,497.4697,38.335,36.42,38.335,2.945859,
38.338,497.38,38.338,36.42,38.338,2.967364,
38.342,497.38,38.342,36.42,38.342,2.987572,
38.345,496.8282,38.345,36.42,38.345,3.007242,
38.348,496.1662,38.348,36.42,38.348,3.027387,
38.352,496.08,38.352,36.42,38.352,3.056393,
38.355,496.08,38.355,36.42,38.355,3.077284,
38.358,495.3226,38.358,36.42,38.358,3.09741,
38.362,494.8136,38.362,36.42,38.362,3.117618,
38.365,494.76,38.365,36.42,38.365,3.145931,
38.368,494.76,38.368,36.42,38.368,3.16741,
38.372,493.9584,38.372,36.42,38.372,3.178809,
38.375,493.452,38.375,36.42,38.375,3.20596,
38.378,493.39,38.378,36.42,38.378,3.227433,
38.382,493.196,38.382,36.42,38.382,3.247642,
38.385,492.5808,38.385,36.42,38.385,3.267329,
38.388,492.0977,38.388,36.42,38.388,3.296155,
38.392,492.04,38.392,36.42,38.392,3.317641,
38.395,491.6588,38.395,36.42,38.395,3.337329,
38.398,491.0152,38.398,36.42,38.398,3.357456,
38.402,490.7269,38.402,36.42,38.402,3.377665,
38.405,490.7,38.405,36.42,38.405,3.406027,
38.408,490.3062,38.408,36.42875,38.408,3.427503,
38.412,489.4353,38.412,36.43,38.412,3.447711,
38.415,489.33,38.415,36.43,38.415,3.467377,
38.418,489.33,38.418,36.42125,38.418,3.496254,
38.422,488.7101,38.422,36.42886,38.422,3.517711,
38.425,488.0211,38.425,36.43,38.425,3.537396,
38.428,487.93,38.428,36.43,38.428,3.557526,
38.432,487.93,38.432,36.43,38.432,3.577734,
38.435,487.3297,38.435,36.43,38.435,3.606099,
38.438,486.6353,38.438,36.43,38.438,3.627526,
38.442,486.55,38.442,36.42113,38.442,3.647734,
38.445,486.55,38.445,36.42,38.445,3.667419,
38.448,485.7515,38.448,36.42,38.448,3.696324,
38.452,485.2316,38.452,36.42,38.452,3.717757,
38.455,485.18,38.455,36.42,38.455,3.737422,
38.458,485.18,38.458,36.42,38.458,3.757549,
38.462,484.3454,38.462,36.42,38.462,3.777757,
38.465,483.8296,38.465,36.42,38.465,3.806195,
38.468,483.77,38.468,36.42,38.468,3.827595,
38.472,483.5626,38.472,36.42864,38.472,3.847284,
38.475,482.703,38.475,36.43,38.475,3.86741,
38.478,482.3686,38.478,36.43,38.478,3.896428,
38.482,482.34,38.482,36.42136,38.482,3.917287,
38.485,481.9308,38.485,36.42871,38.485,3.93741,
38.488,481.2534,38.488,36.43,38.488,3.957618,
38.492,480.9623,38.492,36.43,38.492,3.977306,
38.495,480.93,38.495,36.42128,38.495,4.006151,
38.498,480.5242,38.498,36.42882,38.498,4.027642,
38.502,479.6478,38.502,36.43,38.502,4.047309,
38.505,479.52,38.505,36.43,38.505,4.067434,
38.508,479.52,38.508,36.42118,38.508,4.096462,
38.512,478.8961,38.512,36.42,38.512,4.117329,
38.515,478.1715,38.515,36.42,38.515,4.137456,
38.518,478.08,38.518,36.42,38.518,4.157665,
38.522,478.08,38.522,36.42,38.522,4.177331,
38.525,477.4333,38.525,36.42,38.525,4.20622,
38.528,476.7032,38.528,36.42,38.528,4.227688,
38.532,476.62,38.532,36.42,38.532,4.247374,
38.535,476.62,38.535,36.42,38.535,4.267503,
38.538,475.7787,38.538,36.42886,38.538,4.296566,
38.542,475.2612,38.542,36.43,38.542,4.317396,
38.545,475.2,38.545,36.42123,38.545,4.337526,
38.548,475.2,38.548,36.42886,38.548,4.357714,
38.552,474.365,38.552,36.43,38.552,4.377396,
38.555,473.8194,38.555,36.43,38.555,4.406289,
38.558,473.76,38.558,36.42113,38.558,4.427734,
38.562,473.551,38.562,36.42871,38.562,4.447418,
38.565,472.6689,38.565,36.43,38.565,4.467549,
38.568,472.328,38.568,36.43,38.568,4.496636,
38.572,472.3,38.572,36.42129,38.572,4.517422,
38.575,471.8613,38.575,36.42,38.575,4.537549,
38.578,471.1519,38.578,36.42,38.578,4.557757,
38.582,470.8604,38.582,36.42,38.582,4.577464,
38.585,470.83,38.585,36.42,38.585,4.606393,
38.588,470.4027,38.588,36.42,38.588,4.627804,
38.592,469.5204,38.592,36.42,38.592,4.647467,
38.595,469.4,38.595,36.42,38.595,4.667595,
38.598,469.4,38.598,36.42,38.598,4.696705,
38.602,468.7705,38.602,36.42874,38.602,4.717486,
38.605,468.0457,38.605,36.43,38.605,4.737618,
38.608,467.96,38.608,36.42109,38.608,4.757827,
38.612,467.96,38.612,36.42,38.612,4.777509,
38.615,467.3168,38.615,36.42881,38.615,4.806432,
38.618,466.5793,38.618,36.43,38.618,4.827826,
38.622,466.5,38.622,36.42125,38.622,4.847508,
38.625,466.5,38.625,36.42882,38.625,4.867641,
38.628,465.6422,38.628,36.43,38.628,4.895993,
38.632,465.091,38.632,36.43,38.632,4.917457,
38.635,465.03,38.635,36.42117,38.635,4.937665,
38.639,464.822,38.639,36.42867,38.639,4.957332,
38.642,464.1607,38.642,36.43,38.642,4.97748,
38.645,463.6455,38.645,36.43,38.645,5.006532,
38.649,463.59,38.649,36.42131,38.649,5.027374,
38.652,463.1699,38.652,36.42,38.652,5.047503,
38.655,462.4636,38.655,36.42,38.655,5.067711,
38.659,462.1715,38.659,36.42,38.659,5.096065,
38.662,462.14,38.662,36.42,38.662,5.117503,
38.665,461.7061,38.665,36.42886,38.665,5.137711,
38.669,460.7889,38.669,36.43,38.669,5.157396,
38.672,460.66,38.672,36.43,38.672,5.177526,
38.675,460.66,38.675,36.42113,38.675,5.206601,
38.679,460.0068,38.679,36.42871,38.679,5.227418,
38.682,459.2702,38.682,36.43,38.682,5.247529,
38.685,459.18,38.685,36.43,38.685,5.267734,
38.689,459.18,38.689,36.43,38.689,5.296128,
38.692,458.5482,38.692,36.43,38.692,5.317549,
38.695,457.8119,38.695,36.43,38.695,5.337758,
38.699,457.73,38.699,36.42127,38.699,5.357464,
38.702,457.73,38.702,36.42,38.702,5.377595,
38.705,457.0898,38.705,36.42,38.705,5.406674,
38.709,456.3726,38.709,36.42,38.709,5.427464,
38.712,456.28,38.712,36.42,38.712,5.447595,
38.715,456.28,38.715,36.42,38.715,5.467803,
38.719,455.4232,38.719,36.42,38.719,5.496229,
38.722,454.8595,38.722,36.42,38.722,5.517619,
38.725,454.8,38.725,36.42,38.725,5.537827,
38.729,454.5814,38.729,36.42875,38.729,5.557489,
38.732,453.8981,38.732,36.43,38.732,5.577619,
38.735,453.3821,38.735,36.43,38.735,5.60674,
38.739,453.33,38.739,36.42125,38.739,5.627509,
38.742,452.9066,38.742,36.42882,38.742,5.647642,
38.745,452.2074,38.745,36.43,38.745,5.66785,
38.749,451.9199,38.749,36.43,38.749,5.696267,
38.752,451.89,38.752,36.42118,38.752,5.717641,
38.755,451.4611,38.755,36.42894,38.755,5.737873,
38.759,450.5499,38.759,36.43,38.759,5.757554,
38.762,450.43,38.762,36.43,38.762,5.777688,
38.765,450.43,38.765,36.43,38.765,5.806844,
38.769,449.7797,38.769,36.43,38.769,5.827576,
38.772,449.0266,38.772,36.43,38.772,5.847691,
38.775,448.94,38.775,36.43,38.775,5.867896,
38.779,448.94,38.779,36.43,38.779,5.896364,
38.782,448.2758,38.782,36.43,38.782,5.917711,
38.785,447.5359,38.785,36.43,38.785,5.937919,
38.789,447.46,38.789,36.43,38.789,5.957598,
38.792,447.46,38.792,36.43,38.792,5.977734,
38.795,446.6161,38.795,36.43,38.795,6.006099,
38.799,446.0694,38.799,36.43,38.799,6.027526,
38.802,446.01,38.802,36.43,38.802,6.047734,
38.805,446.01,38.805,36.43,38.805,6.067419,
38.809,445.1413,38.809,36.43,38.809,6.096323,
38.812,444.576,38.812,36.43,38.812,6.117757,
38.815,444.52,38.815,36.42128,38.815,6.137444,
38.819,444.3091,38.819,36.42879,38.819,6.157572,
38.822,443.3821,38.822,36.43,38.822,6.17778,
38.825,443.0517,38.825,36.43,38.825,6.206195,
38.829,443.02,38.829,36.43,38.829,6.227595,
38.832,442.5749,38.832,36.43,38.832,6.247804,
38.835,441.8643,38.835,36.43,38.835,6.267486,
38.839,441.5588,38.839,36.43,38.839,6.296397,
38.842,441.53,38.842,36.43,38.842,6.317804,
38.845,441.1016,38.845,36.43,38.845,6.337486,
38.849,440.1679,38.849,36.43,38.849,6.357619,
38.852,440.05,38.852,36.43,38.852,6.377827,
38.855,440.05,38.855,36.43,38.855,6.406262,
38.859,439.3972,38.859,36.43,38.859,6.427641,
38.862,438.6406,38.862,36.43,38.862,6.44785,
38.865,438.56,38.865,36.43,38.865,6.467511,
38.869,438.56,38.869,36.43,38.869,6.496462,
38.872,437.8898,38.872,36.43,38.872,6.517873,
38.875,437.143,38.875,36.43,38.875,6.537553,
38.879,437.05,38.879,36.43,38.879,6.557688,
38.882,437.05,38.882,36.43,38.882,6.577896,
38.885,436.1722,38.885,36.43,38.885,6.606334,
38.889,435.6078,38.889,36.43,38.889,6.627688,
38.892,435.55,38.892,36.43,38.892,6.647896,
38.895,435.55,38.895,36.43,38.895,6.667576,
38.899,434.6733,38.899,36.43,38.899,6.696566,
38.902,434.121,38.902,36.43,38.902,6.717919,
38.905,434.07,38.905,36.43,38.905,6.737578,
38.909,433.8486,38.909,36.43,38.909,6.757711,
38.912,432.9151,38.912,36.43,38.912,6.777919,
38.915,432.5812,38.915,36.43,38.915,6.806397,
38.919,432.55,38.919,36.43,38.919,6.827734,
38.922,432.0925,38.922,36.43,38.922,6.847942,
38.925,431.3616,38.925,36.43,38.925,6.86762,
38.929,431.0392,38.929,36.43,38.929,6.896636,
38.932,431.01,38.932,36.43,38.932,6.917968,
38.935,430.5601,38.935,36.43,38.935,6.937643,
38.939,429.611,38.939,36.43,38.939,6.95778,
38.942,429.5,38.942,36.43,38.942,6.977464,
38.945,429.5,38.945,36.43,38.945,7.006393,
38.949,428.8324,38.949,36.43,38.949,7.027804,
38.952,428.0863,38.952,36.43,38.952,7.047467,
38.955,427.99,38.955,36.43,38.955,7.067595,
38.959,427.99,38.959,36.43,38.959,7.096705,
38.962,427.3168,38.962,36.43,38.962,7.117486,
38.965,426.5417,38.965,36.43,38.965,7.137619,
38.969,426.45,38.969,36.43,38.969,7.157826,
38.972,426.45,38.972,36.43,38.972,7.177489,
38.975,425.5338,38.975,36.43,38.975,7.197618,
38.979,424.9465,38.979,36.43,38.979,7.217826,
38.982,424.89,38.982,36.43,38.982,7.246263,
38.985,424.6607,38.985,36.43,38.985,7.267642,
38.989,423.9419,38.989,36.43,38.989,7.287873,
38.992,423.4124,38.992,36.43,38.992,7.307553,
38.995,423.35,38.995,36.43,38.995,7.327688,
38.999,423.1266,38.999,36.43,38.999,7.356813,
39.002,422.196,39.002,36.43,39.002,7.377553,
39.005,421.8401,39.005,36.43,39.005,7.397688,
39.009,421.81,39.009,36.43,39.009,7.417896,
39.012,421.353,39.012,36.43,39.012,7.446363,
39.015,420.369,39.015,36.43,39.015,7.467711,
39.019,420.25,39.019,36.43,39.019,7.487919,
39.022,420.25,39.022,36.43,39.022,7.507579,
39.025,419.7807,39.025,36.43,39.025,7.527711,
39.029,418.7793,39.029,36.43,39.029,7.556879,
39.032,418.67,39.032,36.43,39.032,7.577598,
39.035,418.67,39.035,36.43,39.035,7.597734,
39.039,417.9703,39.039,36.43,39.039,7.617942,
39.042,417.2212,39.042,36.43,39.042,7.646401,
39.045,417.13,39.045,36.43,39.045,7.667734,
39.049,417.13,39.049,36.43,39.049,7.687965,
39.052,416.4419,39.052,36.43,39.052,7.707643,
39.055,415.6566,39.055,36.43,39.055,7.72778,
39.059,415.57,39.059,36.43,39.059,7.756983,
39.062,415.57,39.062,36.43,39.062,7.777646,
39.065,414.6454,39.065,36.43,39.065,7.797781,
39.069,414.0533,39.069,36.43,39.069,7.817988,
39.072,414,39.072,36.43,39.072,7.846498,
39.075,413.7686,39.075,36.43,39.075,7.867804,
39.079,413.0105,39.079,36.43,39.079,7.888011,
39.082,412.4613,39.082,36.43,39.082,7.907688,
39.085,412.4,39.085,36.43,39.085,7.927826,
39.089,411.9316,39.089,36.43,39.089,7.957021,
39.092,411.199,39.092,36.43,39.092,7.977688,
39.095,410.8783,39.095,36.43,39.095,7.997827,
39.099,410.85,39.099,36.43,39.099,8.017509,
39.102,410.3913,39.102,36.43,39.102,8.046463,
39.105,409.3917,39.105,36.43,39.105,8.067873,
39.109,409.28,39.109,36.43,39.109,8.087534,
39.112,409.28,39.112,36.43,39.112,8.107664,
39.115,408.574,39.115,36.43,39.115,8.127872,
39.119,407.7879,39.119,36.43,39.119,8.15633,
39.122,407.69,39.122,36.43,39.122,8.177688,
39.125,407.69,39.125,36.43,39.125,8.197896,
39.129,406.979,39.129,36.43,39.129,8.217556,
39.132,406.1813,39.132,36.43,39.132,8.246531,
39.135,406.09,39.135,36.43,39.135,8.267897,
39.139,406.09,39.139,36.43,39.139,8.287576,
39.142,405.1602,39.142,36.43,39.142,8.307712,
39.145,404.5741,39.145,36.43,39.145,8.336879,
39.149,404.52,39.149,36.43,39.149,8.357598,
39.152,404.52,39.152,36.43,39.152,8.377734,
39.155,403.5791,39.155,36.43,39.155,8.397922,
39.159,403.0125,39.159,36.43,39.159,8.417598,
39.162,402.95,39.162,36.43,39.162,8.446601,
39.165,402.7075,39.165,36.43,39.165,8.467965,
39.169,401.7538,39.169,36.43,39.169,8.487643,
39.172,401.39,39.172,36.43,39.172,8.50778,
39.175,401.36,39.175,36.43,39.175,8.536983,
39.179,400.8924,39.179,36.43,39.179,8.557646,
39.182,400.1188,39.182,36.43,39.182,8.577781,
39.185,399.7961,39.185,36.43,39.185,8.597989,
39.189,399.77,39.189,36.43,39.189,8.617665,
39.192,399.2982,39.192,36.43,39.192,8.646705,
39.195,398.3124,39.195,36.43,39.195,8.668012,
39.199,398.21,39.199,36.43,39.199,8.687668,
39.202,398.21,39.202,36.43,39.202,8.707804,
39.205,397.4986,39.205,36.43,39.205,8.737017,
39.209,396.7302,39.209,36.43,39.209,8.757689,
39.212,396.64,39.212,36.43,39.212,8.777826,
39.215,396.64,39.215,36.43,39.215,8.798035,
39.219,395.9404,39.219,36.43,39.219,8.81771,
39.222,395.1448,39.222,36.43,39.222,8.846779,
39.225,395.06,39.225,36.43,39.225,8.868058,
39.229,395.06,39.229,36.43,39.229,8.887733,
39.232,394.1127,39.232,36.43,39.232,8.907873,
39.235,393.5299,39.235,36.43,39.235,8.937121,
39.239,393.48,39.239,36.43,39.239,8.957755,
39.242,393.48,39.242,36.43,39.242,8.977896,
39.245,392.5477,39.245,36.43,39.245,8.998104,
39.249,391.9883,39.249,36.43,39.249,9.017758,
39.252,391.93,39.252,36.43,39.252,9.046844,
39.255,391.7015,39.255,36.43,39.255,9.067575,
39.259,390.7402,39.259,36.43,39.259,9.087711,
39.262,390.387,39.262,36.43,39.262,9.107919,
39.265,390.36,39.265,36.43,39.265,9.136368,
39.269,389.8907,39.269,36.43,39.269,9.157711,
39.272,389.1222,39.272,36.43,39.272,9.177919,
39.275,388.8112,39.275,36.43,39.275,9.197598,
39.279,388.78,39.279,36.43,39.279,9.217734,
39.282,388.2949,39.282,36.43,39.282,9.246948,
39.285,387.3049,39.285,36.43,39.285,9.267644,
39.289,387.18,39.289,36.43,39.289,9.28776,
39.292,387.18,39.292,36.43,39.292,9.307965,
39.295,386.5007,39.295,36.43,39.295,9.336465,
39.299,385.7255,39.299,36.43,39.299,9.35778,
39.302,385.64,39.302,36.43,39.302,9.377989,
39.305,385.64,39.305,36.43,39.305,9.397665,
39.309,384.9456,39.309,36.43,39.309,9.417804,
39.312,384.1494,39.312,36.43,39.312,9.446986,
39.315,384.07,39.315,36.43,39.315,9.467666,
39.319,384.07,39.319,36.43,39.319,9.487803,
39.322,383.1244,39.322,36.43,39.322,9.508012,
39.325,382.5513,39.325,36.43,39.325,9.536532,
39.329,382.49,39.329,36.43,39.329,9.557827,
39.332,382.2465,39.332,36.43,39.332,9.578034,
39.335,381.5212,39.335,36.43,39.335,9.597691,
39.339,380.9749,39.339,36.43,39.339,9.617849,
39.342,380.92,39.342,36.43,39.342,9.647086,
39.345,380.6895,39.345,36.43,39.345,9.667733,
39.349,379.7396,39.349,36.43,39.349,9.687873,
39.352,379.404,39.352,36.43,39.352,9.708081,
39.355,379.38,39.355,36.43,39.355,9.736603,
39.359,378.9153,39.359,36.43,39.359,9.757873,
39.362,377.9107,39.362,36.43,39.362,9.778081,
39.365,377.81,39.365,36.43,39.365,9.797755,
39.369,377.81,39.369,36.43,39.369,9.817896,
39.372,377.3393,39.372,36.43,39.372,9.847157,
39.375,376.3478,39.375,36.43,39.375,9.867778,
39.379,376.23,39.379,36.43,39.379,9.887898,
39.382,376.23,39.382,36.43,39.382,9.908104,
39.385,375.5278,39.385,36.43,39.385,9.936666,
39.389,374.7411,39.389,36.43,39.389,9.957919,
39.392,374.66,39.392,36.43,39.392,9.978127,
39.395,374.66,39.395,36.43,39.395,9.9978,
39.399,373.9684,39.399,36.43,39.399,10.01797,
39.402,373.1903,39.402,36.43,39.402,10.04726,
39.405,373.12,39.405,36.43,39.405,10.06783,
39.409,373.12,39.409,36.43,39.409,10.08797,
39.412,372.2025,39.412,36.43,39.412,10.10764,
39.415,371.6177,39.415,36.43,39.415,10.13667,
39.419,371.56,39.419,36.43,39.419,10.15799,
39.422,371.3306,39.422,36.43,39.422,10.17765,
39.425,370.5977,39.425,36.43,39.425,10.19778,
39.429,370.0333,39.429,36.43,39.429,10.21799,
39.432,369.98,39.432,36.43,39.432,10.2465,
39.435,369.5082,39.435,36.43,39.435,10.2678,
39.439,368.7386,39.439,36.43,39.439,10.28801,
39.442,368.4389,39.442,36.43,39.442,10.30769,
39.445,368.41,39.445,36.4211,39.445,10.33671,
39.449,367.9417,39.449,36.429,39.449,10.35801,
39.452,366.9791,39.452,36.43,39.452,10.37769,
39.455,366.86,39.455,36.43,39.455,10.39785,
39.459,366.86,39.459,36.43,39.459,10.41806,
39.462,366.1684,39.462,36.43,39.462,10.4466,
39.465,365.374,39.465,36.43,39.465,10.46787,
39.469,365.29,39.469,36.43,39.469,10.48808,
39.472,365.29,39.472,36.43,39.472,10.50774,
39.475,364.584,39.475,36.43,39.475,10.53681,
39.479,363.7858,39.479,36.43,39.479,10.55808,
39.482,363.71,39.482,36.42112,39.482,10.57775,
39.485,363.71,39.485,36.42,39.485,10.5979,
39.489,362.7505,39.489,36.42,39.489,10.6181,
39.492,362.1972,39.492,36.42,39.492,10.64664,
39.495,362.14,39.495,36.42,39.495,10.6679,
39.499,362.14,39.499,36.42,39.499,10.6881,
39.502,361.2244,39.502,36.42889,39.502,10.70778,
39.505,360.6441,39.505,36.43,39.505,10.73688,
39.509,360.59,39.509,36.42094,39.509,10.75813,
39.512,360.35,39.512,36.42,39.512,10.77778,
39.515,359.378,39.515,36.42,39.515,10.79794,
39.519,359.025,39.519,36.42,39.519,10.81815,
39.522,359,39.522,36.42,39.522,10.84673,
39.525,358.5329,39.525,36.42,39.525,10.86797,
39.529,357.7531,39.529,36.42,39.529,10.88817,
39.532,357.448,39.532,36.42,39.532,10.90784,
39.535,357.42,39.535,36.42,39.535,10.93698,
39.539,356.9384,39.539,36.42,39.539,10.95818,
39.542,355.9621,39.542,36.42,39.542,10.97784,
39.545,355.85,39.545,36.42,39.545,10.99799,
39.549,355.85,39.549,36.42,39.549,11.0182,
39.552,355.1532,39.552,36.42,39.552,11.0468,
39.555,354.3586,39.555,36.42,39.555,11.06801,
39.559,354.28,39.559,36.42,39.559,11.08822,
39.562,354.28,39.562,36.42,39.562,11.10787,
39.565,353.5685,39.565,36.42,39.565,11.13702,
39.569,352.7913,39.569,36.42,39.569,11.15769,
39.572,352.7,39.572,36.42,39.572,11.17785,
39.575,352.7,39.575,36.42,39.575,11.19806,
39.579,351.7523,39.579,36.42,39.579,11.21771,
39.582,351.157,39.582,36.42,39.582,11.24677,
39.585,351.1,39.585,36.42,39.585,11.26806,
39.589,351.1,39.589,36.42,39.589,11.28773,
39.592,350.1527,39.592,36.42,39.592,11.30787,
39.595,349.5699,39.595,36.42,39.595,11.33712,
39.599,349.52,39.599,36.42,39.599,11.35775,
39.602,349.2874,39.602,36.42,39.602,11.3779,
39.605,348.3106,39.605,36.42,39.605,11.39808,
39.609,347.9792,39.609,36.42,39.609,11.41776,
39.612,347.95,39.612,36.42,39.612,11.44684,
39.615,347.4702,39.615,36.42,39.615,11.4681,
39.619,346.7178,39.619,36.42,39.619,11.48778,
